Date,LMCADS03,LMCADY,DXY,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG
2022-09-23,7433.0,7518.0,113.19,45262.0,3693.23,112.4019,567.86,78.74,1643.94,18.87
2022-09-26,7341.5,7430.0,114.1,45304.0,3655.04,110.6013,560.43,76.71,1622.36,18.3505
2022-09-27,7353.0,7422.0,114.11,45366.0,3647.29,110.4532,559.72,78.5,1628.9,18.3827
2022-09-28,7422.0,7520.0,112.6,45087.0,3719.04,112.7518,565.81,82.15,1659.97,18.8997
2022-09-29,7542.0,7647.0,112.25,45149.0,3640.47,112.5709,557.88,81.23,1660.54,18.82
2022-09-30,7560.0,7683.25,112.12,44931.0,3585.62,111.4887,553.37,79.49,1660.61,19.0283
2022-10-03,7508.0,7602.5,111.75,44951.0,3678.43,112.7541,563.99,83.63,1699.89,20.703
2022-10-04,7718.0,7800.0,110.07,44949.0,3790.93,115.7081,582.14,86.52,1726.13,21.059
2022-10-05,7679.5,7725.25,111.21,44653.0,3783.28,116.4826,580.85,87.76,1716.26,20.6461
2022-10-06,7607.5,7649.75,112.26,44653.0,3744.52,116.7247,576.45,88.45,1712.53,20.6372
2022-10-07,7457.5,7507.75,112.8,44434.0,3639.66,117.1356,563.0,92.64,1694.82,20.131
2022-10-10,7578.5,7637.75,113.14,43871.0,3612.39,116.0076,557.51,91.13,1668.61,19.6073
2022-10-11,7596.0,7661.25,113.22,43324.0,3588.84,115.4479,552.1,89.35,1666.34,19.151
2022-10-12,7545.0,7636.0,113.32,42937.0,3577.03,114.6169,550.37,87.27,1673.19,19.0225
2022-10-13,7573.0,7665.5,112.36,41869.0,3669.91,115.9979,558.71,89.11,1666.37,18.8945
2022-10-14,7538.5,7652.75,113.31,41276.0,3583.07,113.6662,552.08,85.61,1644.47,18.277
2022-10-17,7562.5,7642.5,112.04,40762.0,3677.95,113.1218,563.66,85.46,1650.09,18.6539
2022-10-18,7421.0,7483.0,112.13,40700.0,3719.98,111.8046,569.98,82.82,1652.22,18.735
2022-10-19,7386.5,7455.75,112.98,40402.0,3695.16,111.2009,565.21,85.55,1629.44,18.4638
2022-10-20,7560.5,7645.5,112.88,39931.0,3665.78,111.449,563.06,85.98,1628.02,18.6709
2022-10-21,7624.0,7719.24,112.01,39852.0,3752.75,111.271,569.93,85.05,1657.69,19.421
2022-10-24,7556.0,7689.0,111.99,39446.0,3797.34,111.6278,574.7,84.58,1649.78,19.2319
2022-10-25,7523.0,7634.0,110.95,38892.0,3859.11,112.8293,584.01,85.32,1653.17,19.3473
2022-10-26,7792.0,7886.0,109.7,38037.0,3830.6,113.8936,584.14,87.91,1664.57,19.5815
2022-10-27,7764.5,7838.25,110.59,37479.0,3807.3,113.2491,582.18,89.08,1663.31,19.6014
2022-10-28,7550.0,7619.0,110.75,37374.0,3901.06,111.7561,588.95,87.9,1644.86,19.2595
2022-10-31,7450.0,7522.0,111.53,36971.0,3871.98,113.3532,586.37,86.53,1633.56,19.1645
2022-11-01,7652.0,7717.0,111.48,36828.0,3856.1,113.5167,587.47,88.37,1647.98,19.6278
2022-11-02,7626.5,7663.25,111.35,36529.0,3759.69,115.0882,578.22,90.0,1635.24,19.229
2022-11-03,7561.0,7596.0,112.93,36529.0,3719.89,113.6014,570.77,88.17,1629.49,19.4715
2022-11-04,8099.0,8136.0,110.88,36529.0,3770.55,117.4946,580.6,92.61,1681.87,20.8585
2022-11-07,7914.5,7924.75,110.12,36230.0,3806.8,118.1416,586.93,91.79,1675.63,20.799
2022-11-08,8115.5,8127.5,109.64,36230.0,3828.11,116.3446,591.51,88.91,1712.42,21.3535
2022-11-09,8104.5,8114.25,110.55,36230.0,3748.57,114.5601,582.21,85.83,1706.74,21.053
2022-11-10,8271.5,8282.5,108.21,36230.0,3956.37,115.9968,607.66,86.47,1755.45,21.6805
2022-11-11,8492.5,8501.9,106.29,35929.0,3992.93,116.8796,618.66,88.96,1771.24,21.7043
2022-11-14,8375.0,8356.0,106.66,35630.0,3957.25,116.6252,614.79,85.87,1771.4,21.983
2022-11-15,8376.5,8348.25,106.4,36182.0,3991.73,117.5266,621.28,86.92,1778.94,21.5678
2022-11-16,8293.5,8260.75,106.28,36626.0,3958.79,116.8407,616.56,85.59,1773.87,21.4716
2022-11-17,8110.0,8072.25,106.69,36737.0,3946.56,115.1212,612.57,81.64,1760.44,20.956
2022-11-18,8076.0,8042.5,106.93,37248.0,3965.34,114.794,616.04,80.08,1750.68,20.9415
2022-11-21,7880.5,7840.5,107.84,36948.0,3949.94,115.3334,611.38,79.73,1738.05,20.8505
2022-11-22,8013.0,7975.25,107.22,37896.0,4003.58,116.3729,618.36,80.95,1740.25,21.085
2022-11-23,8005.0,7962.25,106.08,37596.0,4027.26,116.5097,623.24,77.94,1749.68,21.538
2022-11-24,8041.0,8003.0,106.08,37596.0,4027.26,116.5097,625.96,77.94,1755.24,21.527
2022-11-25,8008.0,7975.0,105.96,37596.0,4026.12,114.9175,625.15,76.28,1754.93,21.7453
2022-11-28,7959.0,7935.25,106.68,37396.0,3963.94,114.3929,617.15,77.24,1741.36,20.9354
2022-11-29,8037.5,8036.0,106.82,37146.0,3957.63,115.1879,617.64,78.2,1749.85,21.2578
2022-11-30,8239.0,8226.75,105.95,36847.0,4080.11,116.0528,630.92,80.55,1768.52,22.1943
2022-12-01,8336.0,8311.5,104.73,36847.0,4076.57,116.079,635.51,81.22,1803.1,22.7562
2022-12-02,8450.0,8432.5,104.55,36546.0,4071.7,114.4683,633.54,79.98,1797.63,23.1403
2022-12-05,8391.0,8348.5,105.29,36245.0,3998.84,111.1317,626.69,76.93,1768.68,22.2527
2022-12-06,8421.5,8384.75,105.58,35864.0,3941.26,109.979,618.82,74.25,1771.04,22.1916
2022-12-07,8456.5,8430.0,105.1,35565.0,3933.92,110.7246,616.22,72.01,1786.27,22.7219
2022-12-08,8543.0,8524.75,104.77,35513.0,3963.51,111.1893,620.25,71.46,1789.14,23.065
2022-12-09,8543.0,8507.0,104.81,35169.0,3934.38,111.7327,619.36,71.02,1797.32,23.4735
2022-12-12,8374.0,8329.25,105.13,34742.0,3990.56,112.737,622.59,73.17,1781.44,23.3098
2022-12-13,8497.0,8449.25,103.98,34616.0,4019.65,114.9612,629.3,75.39,1810.8,23.7355
2022-12-14,8516.5,8478.25,103.77,34705.0,3995.32,114.549,627.8,77.28,1807.32,23.9465
2022-12-15,8293.5,8253.0,104.56,35097.0,3895.75,113.79,612.72,76.11,1776.85,23.0855
2022-12-16,8266.5,8234.0,104.7,34843.0,3852.36,112.7092,606.13,74.29,1793.08,23.224
2022-12-19,8320.0,8303.25,104.72,35968.0,3817.66,111.6411,602.0,75.19,1787.62,22.9878
2022-12-20,8354.5,8333.75,103.97,35886.0,3821.62,111.9071,602.98,76.09,1817.94,24.1641
2022-12-21,8393.5,8369.5,104.16,35606.0,3878.44,113.1305,610.14,78.29,1814.39,23.9655
2022-12-22,8310.5,8290.5,104.43,35694.0,3822.39,111.2826,604.39,77.49,1792.52,23.5681
2022-12-23,8349.5,8328.0,104.31,35494.0,3844.82,112.5557,605.79,79.56,1798.2,23.7332
2022-12-26,8349.5,8328.0,104.31,35494.0,3844.82,112.5557,605.97,79.56,1798.2,23.7332
2022-12-27,8349.5,8328.0,104.18,35494.0,3829.25,113.3564,605.24,79.53,1813.69,24.0378
2022-12-28,8443.0,8426.0,104.46,35394.0,3783.22,112.6616,599.97,78.96,1804.35,23.538
2022-12-29,8418.0,8409.5,103.84,35394.0,3849.28,112.3937,607.38,78.4,1814.91,23.8954
2022-12-30,8372.0,8364.76,103.52,35091.0,3839.5,112.8052,605.38,80.26,1824.02,23.9545
2023-01-02,8372.0,8364.76,103.52,35091.0,3839.5,112.8052,606.31,80.26,1824.02,23.9545
2023-01-03,8321.5,8307.0,104.52,34929.0,3824.14,110.3157,605.46,76.93,1839.48,24.0072
2023-01-04,8252.0,8236.0,104.25,34929.0,3852.97,108.5645,611.12,72.84,1854.56,23.7597
2023-01-05,8374.5,8361.5,105.04,34849.0,3808.1,107.3618,605.7,73.67,1832.89,23.2438
2023-01-06,8589.5,8569.9,103.88,34049.0,3895.08,108.1114,617.4,73.77,1865.69,23.8305
2023-01-09,8859.5,8833.0,103.0,33948.0,3892.09,109.2429,621.93,74.63,1871.81,23.6506
2023-01-10,8912.0,8890.5,103.24,33550.0,3919.25,108.6524,623.63,75.12,1877.03,23.6032
2023-01-11,9124.5,9107.5,103.19,33250.0,3969.61,109.6679,629.93,77.41,1875.69,23.4157
2023-01-12,9187.0,9169.05,102.25,33250.0,3983.17,110.9404,634.03,78.39,1897.09,23.7777
2023-01-13,9185.5,9168.55,102.2,33238.0,3999.09,111.5772,638.08,79.86,1920.23,24.2643
2023-01-16,9104.5,9088.19,102.2,33238.0,3999.09,111.5772,638.18,79.86,1916.02,24.2545
2023-01-17,9287.0,9282.99,102.39,33238.0,3990.97,112.0157,638.05,80.18,1908.69,23.9286
2023-01-18,9323.5,9326.0,102.36,32701.0,3928.86,111.5941,633.51,79.48,1904.11,23.4645
2023-01-19,9305.5,9301.0,102.06,32573.0,3898.85,111.8466,627.53,80.33,1932.24,23.8479
2023-01-20,9324.0,9307.76,102.01,32116.0,3972.61,112.1277,636.4,81.31,1926.08,23.933
2023-01-23,9356.0,9330.77,102.14,32084.0,4019.81,112.5185,642.68,81.62,1931.04,23.458
2023-01-24,9314.5,9291.01,101.92,31673.0,4016.95,111.9141,642.92,80.13,1937.36,23.676
2023-01-25,9314.5,9289.5,101.64,31133.0,4016.22,111.7393,643.23,80.15,1946.11,23.913
2023-01-26,9329.5,9306.5,101.84,30658.0,4060.43,112.3885,648.33,81.01,1929.21,23.9125
2023-01-27,9263.5,9242.24,101.93,30135.0,4070.56,111.611,649.94,79.68,1928.04,23.604
2023-01-30,9210.0,9188.35,102.28,29462.0,4017.77,110.7983,643.95,77.9,1923.17,23.6005
2023-01-31,9222.5,9199.55,102.1,28543.0,4076.6,111.8001,648.37,78.87,1928.36,23.7305
2023-02-01,9087.0,9060.5,101.22,27990.0,4119.21,109.5348,654.32,76.41,1950.52,23.9835
2023-02-02,9052.5,9028.25,101.75,27703.0,4179.76,109.4116,662.34,75.88,1912.72,23.4665
2023-02-03,8980.5,8951.25,102.92,26599.0,4136.48,107.0711,656.26,73.39,1864.97,22.353
2023-02-06,8871.5,8838.0,103.62,26362.0,4111.08,106.6752,648.93,74.11,1867.48,22.27
2023-02-07,8925.0,8893.0,103.43,25853.0,4164.0,108.1139,654.56,77.14,1873.1,22.1715
2023-02-08,8892.5,8863.75,103.41,25480.0,4117.86,108.0934,651.09,78.47,1875.49,22.319
2023-02-09,8983.0,8952.24,103.22,25062.0,4081.5,107.9031,649.01,78.06,1861.78,21.9774
2023-02-10,8857.5,8828.76,103.63,24157.0,4090.46,108.6756,646.87,79.72,1865.57,22.0037
2023-02-13,8938.0,8916.5,103.35,23848.0,4137.29,108.5619,652.26,80.14,1853.49,21.9925
2023-02-14,8946.5,8921.0,103.23,23396.0,4136.13,108.7588,652.84,79.06,1854.31,21.8525
2023-02-15,8857.5,8826.75,103.92,23035.0,4147.6,107.4009,652.76,78.59,1836.01,21.6264
2023-02-16,9023.0,8991.5,103.86,22332.0,4090.41,107.4432,648.08,78.49,1836.36,21.5785
2023-02-17,8987.5,8950.25,103.86,21654.0,4079.09,106.5327,645.03,76.34,1842.36,21.7302
2023-02-20,9141.5,9115.5,103.86,21654.0,4079.09,106.5327,646.14,76.34,1841.38,21.8171
2023-02-21,9200.5,9183.5,104.18,20833.0,3997.34,107.0443,636.57,76.16,1835.09,21.8335
2023-02-22,9112.0,9103.0,104.59,19948.0,3991.05,106.1328,633.68,73.95,1825.39,21.5099
2023-02-23,8904.0,8884.99,104.6,19292.0,4012.32,105.9813,635.43,75.39,1822.28,21.3085
2023-02-24,8716.5,8689.0,105.21,18614.0,3970.04,105.5489,628.0,76.32,1811.04,20.764
2023-02-27,8802.0,8783.0,104.67,17962.0,3982.24,105.9698,630.71,75.68,1817.14,20.63
2023-02-28,8961.0,8951.0,104.87,17072.0,3970.15,106.1591,629.02,77.05,1826.92,20.9114
2023-03-01,9100.5,9084.0,104.48,16533.0,3951.39,107.2923,628.86,77.69,1836.72,20.993
2023-03-02,8958.5,8928.1,105.03,16279.0,3981.35,106.9377,631.22,78.16,1835.87,20.8975
2023-03-03,8983.5,8954.5,104.52,15962.0,4045.64,108.3105,639.69,79.68,1856.48,21.2613
2023-03-06,8920.5,8893.25,104.35,15854.0,4048.42,107.3258,641.48,80.46,1846.86,21.052
2023-03-07,8763.5,8737.5,105.62,15446.0,3986.37,105.7738,632.88,77.58,1813.45,20.076
2023-03-08,8910.5,8886.0,105.66,15337.0,3992.01,105.0476,632.23,76.66,1813.8,20.0257
2023-03-09,8853.0,8832.3,105.31,15226.0,3918.32,104.1983,624.51,75.72,1831.03,20.073
2023-03-10,8867.0,8847.0,104.58,15128.0,3861.59,104.5533,616.6,76.68,1868.26,20.5395
2023-03-13,8931.0,8918.25,103.6,15128.0,3855.76,105.1314,614.21,74.8,1913.7,21.8026
2023-03-14,8833.5,8809.0,103.6,15128.0,3919.29,104.2085,619.38,71.33,1904.01,21.697
2023-03-15,8504.5,8480.75,104.65,15128.0,3891.93,102.152,612.09,67.61,1918.58,21.7755
2023-03-16,8518.0,8508.75,104.42,15128.0,3960.28,102.7609,619.86,68.35,1919.52,21.6968
2023-03-17,8580.0,8573.25,103.71,14827.0,3916.64,102.5945,616.09,66.74,1989.25,22.602
2023-03-20,8697.5,8701.25,103.28,14827.0,3951.57,102.5698,620.03,67.64,1978.84,22.5445
2023-03-21,8757.5,8761.0,103.26,14627.0,4002.87,102.707,627.63,69.33,1940.07,22.388
2023-03-22,8888.5,8900.5,102.35,14627.0,3936.97,102.5711,622.97,70.9,1970.11,22.9896
2023-03-23,9031.0,9033.0,102.53,14627.0,3948.72,102.5509,626.35,69.96,1993.4,23.1045
2023-03-24,8921.5,8911.75,103.12,14952.0,3970.99,103.0238,625.06,69.26,1978.21,23.2275
2023-03-27,8964.0,8951.25,102.86,15400.0,3977.53,103.7487,626.52,72.81,1956.67,23.081
2023-03-28,8978.0,8968.25,102.43,15624.0,3971.27,104.362,627.48,73.2,1973.54,23.334
2023-03-29,9002.5,9008.75,102.64,16027.0,4027.81,104.1591,635.3,72.97,1964.7,23.335
2023-03-30,9001.0,9003.25,102.14,16278.0,4050.83,104.3921,639.89,74.37,1980.37,23.903
2023-03-31,8993.0,9003.5,102.51,16543.0,4109.31,105.5076,646.76,75.67,1969.28,24.099
2023-04-03,8917.0,8917.0,102.09,16942.0,4124.51,106.5337,649.2,80.42,1984.65,23.9845
2023-04-04,8751.0,8740.25,101.59,17503.0,4100.6,106.5169,647.67,80.71,2020.42,25.0056
2023-04-05,8782.0,8784.75,101.85,18197.0,4090.38,106.6344,645.06,80.61,2020.73,24.9415
2023-04-06,8800.0,8806.75,101.82,18749.0,4105.02,106.2398,646.07,80.7,2007.91,24.9798
2023-04-07,8800.0,8806.75,102.09,18749.0,4105.02,106.2398,646.31,80.7,2007.91,24.9781
2023-04-10,8800.0,8806.75,102.58,19447.0,4109.11,106.2505,645.57,79.74,1991.48,24.873
2023-04-11,8854.5,8851.5,102.2,20062.0,4108.94,107.1386,648.35,81.53,2003.62,25.0615
2023-04-12,8916.5,8916.8,101.5,20817.0,4091.95,107.6193,647.83,83.26,2014.93,25.5013
2023-04-13,9058.5,9065.75,101.01,21679.0,4146.22,107.7188,655.04,82.16,2040.22,25.828
2023-04-14,9023.5,9030.25,101.55,22301.0,4137.64,107.8204,654.57,82.52,2004.17,25.348
2023-04-17,8964.5,8962.95,102.1,23194.0,4151.32,108.0345,655.11,80.83,1995.19,25.033
2023-04-18,9012.5,9004.4,101.75,23835.0,4154.87,108.7529,656.67,80.86,2005.45,25.1925
2023-04-19,8965.5,8947.75,101.97,24484.0,4154.52,107.3306,655.43,79.16,1994.93,25.2915
2023-04-20,8881.0,8865.25,101.84,25262.0,4129.79,106.3893,653.14,77.29,2004.8,25.2902
2023-04-21,8794.5,8778.5,101.82,25478.0,4133.52,105.5753,652.61,77.87,1983.06,25.0846
2023-04-24,8730.5,8710.0,101.35,26425.0,4137.04,105.9963,653.15,78.76,1989.14,25.16
2023-04-25,8528.0,8506.0,101.86,27249.0,4071.63,104.6145,644.61,77.07,1997.39,25.014
2023-04-26,8552.5,8535.25,101.47,27497.0,4055.99,103.4534,642.74,74.3,1989.04,24.8812
2023-04-27,8586.5,8569.5,101.5,27647.0,4135.35,103.3361,650.49,74.76,1987.78,24.9276
2023-04-28,8595.5,8577.0,101.66,27647.0,4169.48,104.3114,655.0,76.78,1990.0,25.0545
2023-05-01,8595.5,8577.0,102.15,27647.0,4167.87,103.6653,654.49,75.66,1982.56,24.9915
2023-05-02,8514.0,8490.0,101.96,27647.0,4119.58,102.3281,647.99,71.66,2016.68,25.3715
2023-05-03,8468.5,8442.75,101.34,27647.0,4090.75,101.5413,646.29,68.6,2038.97,25.577
2023-05-04,8493.5,8474.4,101.4,27647.0,4061.22,101.6529,643.25,68.56,2050.28,26.0505
2023-05-05,8581.5,8560.25,101.21,27647.0,4136.25,102.9563,652.45,71.34,2016.79,25.6663
2023-05-08,8581.5,8560.25,101.38,27647.0,4138.12,103.6997,654.12,73.16,2021.16,25.552
2023-05-09,8591.5,8562.25,101.61,27647.0,4119.17,103.5492,651.11,73.71,2034.56,25.6022
2023-05-10,8475.0,8436.25,101.48,27647.0,4137.64,102.734,652.43,72.56,2030.09,25.4022
2023-05-11,8163.5,8133.2,102.06,27647.0,4130.62,101.1199,650.7,70.87,2015.05,24.1835
2023-05-12,8253.0,8222.75,102.68,27647.0,4124.08,101.1839,649.22,70.04,2010.77,23.969
2023-05-15,8272.5,8218.25,102.43,27647.0,4136.28,102.3245,651.63,71.11,2016.49,24.0855
2023-05-16,8121.5,8074.24,102.56,27647.0,4109.9,101.1662,648.23,70.86,1989.17,23.7491
2023-05-17,8302.0,8262.75,102.88,27647.0,4158.77,101.4239,651.81,72.83,1981.84,23.7505
2023-05-18,8172.5,8128.48,103.58,27647.0,4198.05,100.966,655.94,71.86,1957.55,23.4925
2023-05-19,8251.5,8201.0,103.2,27647.0,4191.98,101.0741,656.42,71.55,1977.81,23.8525
2023-05-22,8127.5,8061.53,103.2,27647.0,4192.63,100.8743,657.46,71.99,1971.86,23.6275
2023-05-23,8102.0,8035.74,103.49,27647.0,4145.58,100.4944,651.17,72.91,1975.23,23.4491
2023-05-24,7901.5,7851.75,103.89,27647.0,4115.24,100.5773,644.84,74.34,1957.16,23.056
2023-05-25,7962.5,7914.75,104.25,27709.0,4151.28,99.2939,646.0,71.83,1941.41,22.7405
2023-05-26,8135.0,8106.0,104.21,27709.0,4205.45,100.0794,653.05,72.67,1946.46,23.301
2023-05-29,8135.0,8106.0,104.21,27709.0,4205.45,100.0794,653.48,72.67,1943.19,23.1843
2023-05-30,8123.0,8103.0,104.17,27709.0,4205.52,98.3284,652.38,69.46,1959.33,23.1749
2023-05-31,8089.0,8070.0,104.33,27702.0,4179.83,97.9647,646.37,68.09,1962.73,23.4858
2023-06-01,8243.5,8240.0,103.56,27702.0,4221.02,99.1922,653.02,70.1,1977.61,23.858
2023-06-02,8237.0,8233.5,104.02,27702.0,4282.37,99.8213,663.25,71.74,1947.97,23.606
2023-06-05,8335.0,8331.01,104.0,27702.0,4273.79,100.0633,662.78,72.15,1961.86,23.545
2023-06-06,8339.0,8334.0,104.13,27702.0,4283.85,100.4277,664.49,71.74,1963.52,23.5682
2023-06-07,8293.5,8292.1,104.1,27997.0,4267.52,100.6793,662.65,72.53,1940.02,23.4181
2023-06-08,8347.5,8336.0,103.34,28242.0,4293.93,101.388,665.76,71.29,1965.46,24.2377
2023-06-09,8371.5,8349.0,103.56,28067.0,4298.86,100.9596,667.08,70.17,1961.19,24.293
2023-06-12,8310.5,8282.0,103.65,28067.0,4338.93,99.9348,671.33,67.12,1957.84,24.0531
2023-06-13,8460.0,8450.0,103.34,28067.0,4369.01,101.1083,676.94,69.42,1943.74,23.666
2023-06-14,8509.0,8509.25,102.95,28064.0,4372.59,101.2802,679.1,68.27,1942.52,23.9191
2023-06-15,8558.0,8555.99,102.12,28174.0,4425.84,103.5079,685.26,70.62,1958.01,23.8607
2023-06-16,8566.5,8555.0,102.24,28416.0,4409.59,105.1417,684.89,71.78,1957.98,24.2
2023-06-19,8540.0,8546.0,102.52,28416.0,4409.59,105.1417,682.92,71.78,1950.48,23.9528
2023-06-20,8548.0,8552.25,102.54,28682.0,4388.71,103.6242,678.97,70.5,1936.42,23.134
2023-06-21,8602.5,8606.25,102.07,29290.0,4365.69,104.7676,675.89,72.53,1932.55,22.6364
2023-06-22,8574.0,8579.25,102.39,29851.0,4381.89,103.2163,676.2,69.51,1914.01,22.245
2023-06-23,8390.5,8409.24,102.9,30254.0,4348.33,102.3456,669.76,69.16,1921.2,22.428
2023-06-26,8391.0,8422.0,102.69,30709.0,4328.82,102.4776,668.04,69.37,1923.26,22.7905
2023-06-27,8363.0,8382.0,102.49,30994.0,4378.41,101.2242,673.87,67.7,1913.69,22.8595
2023-06-28,8255.0,8259.5,102.91,31488.0,4376.86,100.3296,674.42,69.56,1907.32,22.6975
2023-06-29,8177.5,8177.0,103.34,31958.0,4396.44,100.2506,675.9,69.86,1908.2,22.5645
2023-06-30,8315.5,8322.05,102.91,33929.0,4450.38,101.4785,682.84,70.64,1919.35,22.7747
2023-07-03,8398.0,8397.0,102.99,34949.0,4455.59,101.2527,685.07,69.79,1921.64,22.9193
2023-07-04,8359.5,8346.0,103.04,34949.0,4455.59,101.2527,685.22,69.79,1925.48,22.9667
2023-07-05,8319.0,8304.0,103.37,35394.0,4446.82,102.0268,682.46,71.79,1915.3,23.1087
2023-07-06,8261.5,8246.0,103.17,35746.0,4411.59,101.3891,673.81,71.8,1910.9,22.72
2023-07-07,8370.5,8360.5,102.27,36298.0,4398.95,101.9122,673.44,73.86,1925.05,23.0888
2023-07-10,8372.5,8356.49,101.97,36648.0,4409.53,102.1541,674.94,72.99,1925.35,23.13
2023-07-11,8322.5,8305.0,101.73,37634.0,4439.26,103.1002,680.43,74.83,1932.23,23.1222
2023-07-12,8499.5,8488.75,100.52,38301.0,4472.16,103.3871,688.22,75.75,1957.35,24.1225
2023-07-13,8694.0,8687.0,99.77,39874.0,4510.04,104.5159,696.01,76.89,1960.51,24.88
2023-07-14,8673.5,8661.75,99.91,40905.0,4505.42,104.5971,696.22,75.42,1955.21,24.9497
2023-07-17,8491.0,8468.0,99.84,41079.0,4522.79,103.5916,697.0,74.15,1955.04,24.8414
2023-07-18,8473.0,8444.99,99.94,41079.0,4554.98,104.9102,700.82,75.75,1978.72,25.0558
2023-07-19,8429.0,8401.79,100.28,41535.0,4565.72,105.5207,701.76,75.35,1976.64,25.1452
2023-07-20,8485.5,8460.75,100.88,42829.0,4534.87,106.0429,697.89,75.63,1969.53,24.7605
2023-07-21,8452.0,8422.5,101.07,44333.0,4536.34,106.1991,697.43,77.07,1961.94,24.6133
2023-07-24,8517.0,8487.75,101.35,46084.0,4554.64,107.6541,699.15,78.74,1954.73,24.3477
2023-07-25,8673.5,8641.25,101.35,45984.0,4567.46,108.2421,702.15,79.63,1964.96,24.6893
2023-07-26,8617.5,8577.25,100.89,45619.0,4566.75,107.5335,701.98,78.78,1972.07,24.9307
2023-07-27,8569.0,8528.0,101.77,45252.0,4537.41,106.9292,700.1,80.09,1946.0,24.1355
2023-07-28,8662.5,8625.49,101.62,43396.0,4582.23,107.2298,705.51,80.58,1959.49,24.3443
2023-07-31,8831.5,8800.0,101.86,43460.0,4588.96,107.3396,707.11,81.8,1965.09,24.7465
2023-08-01,8631.0,8594.25,102.3,43460.0,4576.73,106.6636,703.6,81.37,1944.29,24.305
2023-08-02,8509.5,8469.24,102.59,43637.0,4513.39,105.0157,692.02,79.49,1934.45,23.7167
2023-08-03,8611.0,8570.5,102.54,43658.0,4501.89,105.5456,689.58,81.55,1934.06,23.5708
2023-08-04,8573.0,8523.25,102.02,43537.0,4478.03,105.932,689.0,82.82,1942.91,23.6345
2023-08-07,8485.0,8436.11,102.05,43579.0,4518.44,105.7569,692.42,81.94,1936.56,23.1341
2023-08-08,8347.5,8303.0,102.53,43797.0,4499.38,105.7102,688.28,82.92,1925.24,22.782
2023-08-09,8397.5,8363.26,102.49,43700.0,4467.71,106.5389,686.19,84.4,1914.46,22.6632
2023-08-10,8386.0,8348.74,102.52,43701.0,4468.83,105.8719,687.94,82.82,1912.48,22.7043
2023-08-11,8294.5,8255.6,102.84,43385.0,4464.05,105.5861,684.68,83.19,1913.76,22.6857
2023-08-14,8291.5,8242.75,103.19,43268.0,4489.72,105.0976,684.7,82.51,1907.1,22.6
2023-08-15,8199.5,8143.5,103.21,43131.0,4437.86,103.8041,678.47,80.99,1902.0,22.5286
2023-08-16,8167.0,8115.25,103.43,42905.0,4404.33,103.4349,673.38,79.38,1891.81,22.415
2023-08-17,8235.5,8200.85,103.57,43345.0,4370.36,103.7637,668.35,80.39,1889.43,22.6928
2023-08-18,8240.5,8213.75,103.38,41444.0,4369.71,104.2442,666.77,81.25,1889.31,22.75
2023-08-21,8274.5,8239.0,103.3,40292.0,4399.77,104.2595,669.11,80.72,1894.93,23.307
2023-08-22,8362.5,8330.7,103.56,39117.0,4387.55,103.9352,669.34,80.35,1897.48,23.4065
2023-08-23,8452.0,8424.25,103.42,37577.0,4436.01,104.6391,675.46,78.89,1915.48,24.3108
2023-08-24,8359.5,8326.5,103.98,36199.0,4376.31,104.8874,669.87,79.05,1916.91,24.1225
2023-08-25,8355.5,8319.25,104.08,34958.0,4405.71,105.4753,670.23,79.83,1914.96,24.226
2023-08-28,8355.5,8319.25,104.06,33801.0,4433.31,105.6527,675.63,80.1,1920.17,24.23
2023-08-29,8448.5,8411.0,103.53,33281.0,4497.63,105.7818,684.51,81.16,1937.54,24.7237
2023-08-30,8472.5,8445.55,103.16,32877.0,4514.87,106.1231,687.86,81.63,1942.32,24.6156
2023-08-31,8422.5,8404.5,103.62,32404.0,4507.66,106.0289,686.15,83.63,1940.19,24.443
2023-09-01,8500.5,8479.25,104.24,31914.0,4515.77,106.7234,687.26,85.55,1940.06,24.188
2023-09-04,8452.0,8437.25,104.24,31914.0,4515.77,106.7234,688.12,85.55,1942.69,23.9915
2023-09-05,8487.0,8482.5,104.81,31306.0,4496.83,106.6385,683.97,86.69,1926.12,23.5416
2023-09-06,8371.5,8358.75,104.86,30018.0,4465.48,106.3853,680.02,87.54,1916.56,23.1683
2023-09-07,8321.0,8309.25,105.06,28722.0,4451.14,106.0115,677.65,86.87,1919.68,22.9682
2023-09-08,8242.5,8229.0,105.09,27870.0,4457.49,106.0826,678.02,87.51,1919.08,22.9266
2023-09-11,8402.0,8375.5,104.57,27448.0,4487.46,106.6824,682.53,87.29,1922.3,23.0785
2023-09-12,8391.0,8367.5,104.71,26815.0,4461.9,106.8176,679.61,88.84,1913.67,23.0658
2023-09-13,8417.0,8397.5,104.77,26340.0,4467.44,106.9543,679.73,88.52,1908.12,22.838
2023-09-14,8417.5,8372.25,105.41,25894.0,4505.1,107.7119,685.6,90.16,1910.79,22.6491
2023-09-15,8405.5,8350.35,105.32,25894.0,4450.32,107.4702,681.34,90.77,1923.91,23.0361
2023-09-18,8359.5,8299.8,105.2,25939.0,4453.53,107.4003,679.7,91.48,1933.84,23.2434
2023-09-19,8292.5,8233.5,105.13,25384.0,4443.95,107.4641,678.56,91.2,1931.36,23.2005
2023-09-20,8345.5,8281.5,105.33,25384.0,4402.2,107.2461,675.24,90.28,1930.3,23.2387
